关键字,分类,上级,下级
我国季风气候的形成主要与海陆热力性质差异有关,决策型,题目选项,
我国西北地区的干旱与地形无关,决策型,题目选项,
我国西北地区的干旱主要是因为受副热带高气压带控制,决策型,题目选项,
我国西北地区的干旱主要是因为远离海洋，降水稀少,决策型,题目选项,
撒哈拉沙漠,决策型,题目选项,
断流,决策型,题目选项,
旱地农业,决策型,题目选项,
春季,决策型,题目选项,
暴雨、雷电天气,决策型,题目选项,
更低,决策型,题目选项,
更多,决策型,题目选项,
更少,决策型,题目选项,
更弱,决策型,题目选项,
更强,决策型,题目选项,
更高,决策型,题目选项,
有，主要分布在东南沿海地区,决策型,题目选项,
有，主要分布在西北内陆地区,决策型,题目选项,
杨树,决策型,题目选项,
极低,决策型,题目选项,
极端暴雨天气增多,决策型,题目选项,
某地区全年温和湿润,决策型,题目选项,
某地区冬季出现极端寒潮，气温骤降,决策型,题目选项,
某地区夏季正常降雨,决策型,题目选项,
植树造林,决策型,题目选项,
植被破坏,决策型,题目选项,
樟树,决策型,题目选项,
欧洲西部,决策型,题目选项,
气温升高,决策型,题目选项,
水田农业,决策型,题目选项,
水稻,决策型,题目选项,
没有,决策型,题目选项,
油橄榄,决策型,题目选项,
沿海山地,决策型,题目选项,
海南岛,决策型,题目选项,
海拔较低的沿海平原,决策型,题目选项,
海拔较高的沿海地区,决策型,题目选项,
温和多雨,决策型,题目选项,
温和湿润,决策型,题目选项,
温带地区,决策型,题目选项,
温带大陆性气候,决策型,题目选项,
温带大陆性气候的冬冷夏热，年温差大,决策型,题目选项,
温带大陆性气候的夏季气温高于温带季风气候,决策型,题目选项,
温带大陆性气候的气温年较差小,决策型,题目选项,
温带季风气候,决策型,题目选项,
温带海洋性气候,决策型,题目选项,
温带海洋性气候主要分布在大陆东岸,决策型,题目选项,
温带海洋性气候全年温和湿润,决策型,题目选项,
温带海洋性气候的形成与洋流无关,决策型,题目选项,
温带海洋性气候的形成主要受西风带和洋流影响,决策型,题目选项,
温带落叶阔叶林,决策型,题目选项,
澳大利亚中部,决策型,题目选项,
炎热多雨,决策型,题目选项,
炎热干燥,决策型,题目选项,
热带季风气候,决策型,题目选项,
热带沙漠地区,决策型,题目选项,
热带沙漠气候,决策型,题目选项,
热带沙漠气候全年炎热干燥,决策型,题目选项,
热带草原,决策型,题目选项,
热带草原气候,决策型,题目选项,
热带荒漠,决策型,题目选项,
热带雨林地区,决策型,题目选项,
热带雨林气候,决策型,题目选项,
燃烧煤炭、石油等化石燃料,决策型,题目选项,
玉米,决策型,题目选项,
甘蔗,决策型,题目选项,
甜菜,决策型,题目选项,
畜牧业,决策型,题目选项,
结冰,决策型,题目选项,
苔原气候,决策型,题目选项,
西北内陆地区,决策型,题目选项,
赤道附近,决策型,题目选项,
赤道附近的热带雨林地区,决策型,题目选项,
较小,决策型,题目选项,
较强,决策型,题目选项,
连续性阴雨天气,决策型,题目选项,
适合发展畜牧业，不适合种植业,决策型,题目选项,
适合种植水稻，产量高,决策型,题目选项,
适合种植水稻，全年可种植,决策型,题目选项,
适合种植耐旱作物，且瓜果甜度高,决策型,题目选项,
适合种植耐旱作物，冬季可灌溉种植,决策型,题目选项,
锋面雨,决策型,题目选项,
长江中下游平原,决策型,题目选项,
阿拉伯半岛,决策型,题目选项,
降水丰富,决策型,题目选项,
降水减少,决策型,题目选项,
降水均匀,决策型,题目选项,
降水稀少,决策型,题目选项,
降水集中在冬季,决策型,题目选项,
降水集中在夏季,决策型,题目选项,
降雪,决策型,题目选项,
青藏高原,决策型,题目选项,
非洲刚果盆地,决策型,题目选项,
非洲北部,决策型,题目选项,
非洲撒哈拉沙漠,决策型,题目选项,
高原山地气候垂直变化明显,决策型,题目选项,
高原山地气候的垂直变化与海拔无关,决策型,题目选项,
高温多雨,决策型,题目选项,
流量大、汛期长,锚点词,水文要素,河流水文特征
含沙量大、流速快,锚点词,水文要素,河流水文特征
季节性断流、无结冰期,锚点词,水文要素,内流河水文特征
流量小、结冰期长,锚点词,水文要素,寒带/温带内陆河流水文特征
流量大、汛期集中在夏季,决策型,水文要素,亚热带/温带季风气候区河流水文特征
流速慢、含沙量小,锚点词,水文要素,平原/温带海洋性气候区河流水文特征
流速快、水能资源丰富,决策型,水文要素,山地/峡谷河流水文特征
无结冰期、汛期长,锚点词,水文要素,亚热带/热带季风气候区河流水文特征
有结冰期、汛期集中在夏季,决策型,水文要素,温带季风气候区河流水文特征
构造湖,锚点词,水文要素,湖泊成因
火山口湖,锚点词,水文要素,湖泊成因
冰川湖,锚点词,水文要素,湖泊成因
堰塞湖,锚点词,水文要素,湖泊成因
潜水,锚点词,水文要素,地下水类型
承压水,决策型,水文要素,地下水类型
外流河,锚点词,水文要素,河流类型
内流河,决策型,水文要素,河流类型
淡水湖,锚点词,水文要素,湖泊类型
咸水湖,锚点词,水文要素,湖泊类型
降水补给,锚点词,水文要素,河流补给类型
冰川融水补给,锚点词,水文要素,河流补给类型
积雪融水补给,锚点词,水文要素,河流补给类型
地下水补给,锚点词,水文要素,河流补给类型
春汛,锚点词,水文要素,河流汛期类型
夏汛,决策型,水文要素,河流汛期类型
地表径流,锚点词,水文要素,径流类型
地下径流,锚点词,水文要素,径流类型
水能资源,锚点词,水文要素,河流资源特征
航运价值,锚点词,水文要素,河流利用特征
调蓄能力,锚点词,水文要素,湖泊/水库水文特征
涵养水源,锚点词,水文要素,植被水文作用
保持水土,锚点词,水文要素,植被水文作用
水土流失,锚点词,水文要素,水文灾害相关
泥沙淤积,锚点词,水文要素,河流地貌相关
三角洲,决策型,水文要素,河流堆积地貌
冲积平原,锚点词,水文要素,河流堆积地貌
地面沉降,决策型,水文要素,人类活动水文影响
海水入侵,锚点词,水文要素,人类活动水文影响
南水北调,锚点词,水文要素,水资源调配工程
修建水库,锚点词,水文要素,人类活动水文改造
围湖造田,锚点词,水文要素,人类活动水文影响
植树造林,锚点词,水文要素,人类活动水文改善
滴灌喷灌,锚点词,水文要素,农业水资源利用
洪涝灾害,锚点词,水文要素,水文灾害类型
干旱灾害,锚点词,水文要素,水文灾害类型
水污染,锚点词,水文要素,水文环境问题
水循环,锚点词,水文要素,水文核心系统
水汽输送,锚点词,水文要素,水循环环节
蒸发,锚点词,水文要素,水循环环节
降水,锚点词,水文要素,水循环环节
径流,锚点词,水文要素,水循环环节
下渗,锚点词,水文要素,水循环环节
A河流流量大于B河流,决策型,题目选项,
A河流流量小于B河流,备选项,题目选项,
东侧内流河、西侧外流河,备选项,题目选项,
东侧外流河、西侧内流河,决策型,题目选项,
两侧均为外流河,备选项,题目选项,
两地区河流结冰期相同,备选项,题目选项,
两条河流流量相同,备选项,题目选项,
两者相互补给,备选项,题目选项,
人体健康受损,决策型,题目选项,
人均占有量多,备选项,题目选项,
人均占有量少,决策型,题目选项,
人均占有量适中,备选项,题目选项,
保持不变,备选项,题目选项,
修建水电站,备选项,题目选项,
全年含沙量均匀,备选项,题目选项,
全年断流,备选项,题目选项,
全年水位不变,备选项,题目选项,
全年水位变化均匀,备选项,题目选项,
全年流量均匀,备选项,题目选项,
养殖渔业、灌溉农田,备选项,题目选项,
农业增产,备选项,题目选项,
农业污染,决策型,题目选项,
冰雪融水补给,备选项,题目选项,
北方大陆,备选项,题目选项,
半咸水,备选项,题目选项,
半咸水湖,备选项,题目选项,
华北地区,备选项,题目选项,
华北地区河流结冰期短于东北地区,决策型,题目选项,
华北地区河流结冰期长于东北地区,备选项,题目选项,
南方地区,决策型,题目选项,
南方海洋,决策型,题目选项,
发展航运,备选项,题目选项,
发电供电、发展航运,备选项,题目选项,
只有夏汛,备选项,题目选项,
只有春汛,备选项,题目选项,
含沙量不变,备选项,题目选项,
含沙量减小,决策型,题目选项,
含沙量减小、水质变好,备选项,题目选项,
含沙量减小、流量季节变化减小,决策型,题目选项,
含沙量增大,备选项,题目选项,
含沙量增大、水质变差,备选项,题目选项,
含沙量增大、流量季节变化增大,备选项,题目选项,
含沙量大,决策型,题目选项,
含沙量大、季节性断流,备选项,题目选项,
含沙量大、水量季节变化大,备选项,题目选项,
含沙量季节变化大,备选项,题目选项,
含沙量季节变化小,备选项,题目选项,
含沙量小,备选项,题目选项,
含沙量小、水量季节变化小,决策型,题目选项,
咸水,备选项,题目选项,
土壤板结,备选项,题目选项,
土壤肥沃,决策型,题目选项,
土壤贫瘠,备选项,题目选项,
土壤贫瘠、农业减产,备选项,题目选项,
地下径流占比大、地表径流占比小,决策型,题目选项,
地下水位上升,备选项,题目选项,
地下水位上升、水质变好,备选项,题目选项,
地下水位下降,备选项,题目选项,
地下水位不稳定,备选项,题目选项,
地下水位低,备选项,题目选项,
地下水位稳定,决策型,题目选项,
地下水位高,决策型,题目选项,
地下水枯竭,备选项,题目选项,
地下水水位下降,备选项,题目选项,
地下水水质变好,备选项,题目选项,
地下水补给地表水,备选项,题目选项,
地表径流占比大、地下径流占比小,备选项,题目选项,
地表径流和地下径流占比均匀,备选项,题目选项,
地表径流少、地下径流丰富,备选项,题目选项,
地表径流补给,备选项,题目选项,
地表水,备选项,题目选项,
地表水增多、水资源丰富,备选项,题目选项,
地表水补给地下水,决策型,题目选项,
地表水被海水入侵,决策型,题目选项,
塔里木河,备选项,题目选项,
塔里木河季节性断流、无结冰期,备选项,题目选项,
夏季上升、冬季下降,决策型,题目选项,
夏季下降、冬季上升,备选项,题目选项,
夏季含沙量大、冬季含沙量小,决策型,题目选项,
夏季含沙量小、冬季含沙量大,备选项,题目选项,
夏季水位变化大、冬季水位变化小,决策型,题目选项,
夏季水位变化小、冬季水位变化大,备选项,题目选项,
夏季流量大、冬季流量小,决策型,题目选项,
夏季流量小、冬季流量大,备选项,题目选项,
太行山,备选项,题目选项,
季节性断流,决策型,题目选项,
峡谷,备选项,题目选项,
工业发展加快,备选项,题目选项,
工业污染,备选项,题目选项,
年际变化大,备选项,题目选项,
年际变化小,决策型,题目选项,
弱水,备选项,题目选项,
无年际变化,备选项,题目选项,
无汛期,备选项,题目选项,
无洪涝灾害,备选项,题目选项,
无结冰期,备选项,题目选项,
无结冰期、含沙量小,备选项,题目选项,
无补给,备选项,题目选项,
无调蓄能力,备选项,题目选项,
既有外流河也有内流河,备选项,题目选项,
昆仑山,备选项,题目选项,
有春汛和夏汛,决策型,题目选项,
有结冰期,备选项,题目选项,
本地陆地,备选项,题目选项,
正常流动,备选项,题目选项,
气温年较差大,备选项,题目选项,
气温年较差小,决策型,题目选项,
气温持续升高,备选项,题目选项,
水位上升,决策型,题目选项,
水位下降,备选项,题目选项,
水位不变,备选项,题目选项,
水位持续上升,备选项,题目选项,
水位持续下降,备选项,题目选项,
水位稳定,决策型,题目选项,
水位过高,备选项,题目选项,
水汽输送微弱、降水稀少,备选项,题目选项,
水汽输送旺盛、降水丰富,决策型,题目选项,
水质变好,备选项,题目选项,
水质变好、生物增多,备选项,题目选项,
水质变好、适合饮用,备选项,题目选项,
水质污染,决策型,题目选项,
水质污染、生物减少,决策型,题目选项,
水质污染严重,决策型,题目选项,
水质良好,备选项,题目选项,
水资源丰富,决策型,题目选项,
水资源利用率高,决策型,题目选项,
水资源总量增加,备选项,题目选项,
水资源总量多但人均少,备选项,题目选项,
水资源更新快、总量丰富,决策型,题目选项,
水资源更新慢、总量少,备选项,题目选项,
水资源污染严重,备选项,题目选项,
水资源浪费严重,备选项,题目选项,
水资源短缺,备选项,题目选项,
水量丰富,备选项,题目选项,
水量枯竭,备选项,题目选项,
汛期不明显,决策型,题目选项,
汛期明显,备选项,题目选项,
汛期短,备选项,题目选项,
汛期长,决策型,题目选项,
沙丘,备选项,题目选项,
河床平坦、无泥沙淤积,备选项,题目选项,
河床较浅、泥沙淤积多,决策型,题目选项,
河床较深、泥沙淤积少,备选项,题目选项,
河道淤积、航运受阻,决策型,题目选项,
泥石流,备选项,题目选项,
洪涝,备选项,题目选项,
洪涝加剧,备选项,题目选项,
流域面积季节变化大,备选项,题目选项,
流域面积广阔,备选项,题目选项,
流域面积狭小,决策型,题目选项,
流速加快、水能资源减少,备选项,题目选项,
流速快、结冰期长,备选项,题目选项,
流量不变,备选项,题目选项,
流量减少,备选项,题目选项,
流量增大,决策型,题目选项,
流量增大、汛期提前,备选项,题目选项,
流量大、流速慢、含沙量小,决策型,题目选项,
流量季节变化减小、汛期平稳,决策型,题目选项,
流量季节变化减小、洪涝减少,备选项,题目选项,
流量季节变化增大、洪涝加剧,备选项,题目选项,
流量季节变化大、有结冰期,备选项,题目选项,
流量季节变化大、汛期早,备选项,题目选项,
流量季节变化小、汛期推迟,决策型,题目选项,
流量小、汛期短,备选项,题目选项,
流量小、流速快、含沙量大,备选项,题目选项,
海水入侵、地下水污染,决策型,题目选项,
淡水,决策型,题目选项,
湖泊补给,决策型,题目选项,
灌溉农田,备选项,题目选项,
灾害严重,决策型,题目选项,
灾害较轻,备选项,题目选项,
生活污染,备选项,题目选项,
秋季,备选项,题目选项,
秋汛,备选项,题目选项,
秦岭,决策型,题目选项,
结冰期短,决策型,题目选项,
结冰期长,备选项,题目选项,
蒸发微弱,备选项,题目选项,
蒸发旺盛,决策型,题目选项,
蒸发旺盛、降水稀少,备选项,题目选项,
蒸发量季节变化小,备选项,题目选项,
补给不足,备选项,题目选项,
补给充足,决策型,题目选项,
补给量多,决策型,题目选项,
补给量少,备选项,题目选项,
解决北方地区水资源短缺问题,决策型,题目选项,
解决南方地区水资源过剩问题,备选项,题目选项,
调节气候、涵养水源,决策型,题目选项,
调节河流汛期流量,备选项,题目选项,
调蓄能力弱,备选项,题目选项,
调蓄能力强,决策型,题目选项,
逐渐减慢,备选项,题目选项,
逐渐加快,备选项,题目选项,
速度不变,备选项,题目选项,
速度快,决策型,题目选项,
速度慢,备选项,题目选项,
长江,决策型,题目选项,
长江流量大、汛期长,决策型,题目选项,
降水不均、极端水文灾害增多,决策型,题目选项,
降水丰富、地表径流充足,决策型,题目选项,
降水减少、水资源短缺,备选项,题目选项,
降水均匀、水文稳定,备选项,题目选项,
降水季节变化小,备选项,题目选项,
面积不变,备选项,题目选项,
面积减小,备选项,题目选项,
面积增大,决策型,题目选项,
颗粒均匀,备选项,题目选项,
颗粒较大,决策型,题目选项,
颗粒较小,备选项,题目选项,
黄河含沙量大、流速快,备选项,题目选项,
