关键字,分类,上级,下级
要素,气象与气候,气候系统,热带雨林气候、温带海洋性气候全年温和湿润
覆盖,气象与气候,气候系统,全年寒冷，植被以苔原为主、冰原气候
规律,气象与气候,气候系统,寒冷干燥、温带海洋性气候、夏季、内陆地区、炎热干燥、没有、更强
规律性,气象与气候,气候系统,温带海洋性气候、南北纬30°附近
说法,气象与气候,气候系统,我国南方地区的降水主要受夏季风影响、我国季风气候的形成主要与海陆热力性质差异有关、我国北方地区冬季寒冷干燥主要受西北风影响、从山麓到山顶，降水先增多后减少、温带大陆性气候的冬冷夏热，年温差大、我国西北地区的干旱主要是因为远离海洋，降水稀少、温带海洋性气候的形成主要受西风带和洋流影响
赤道,气象与气候,气候系统,非洲北部、夏季、我国南方地区出现洪涝灾害、热带雨林气候、南北纬30°附近
超过,气象与气候,气候系统,暴雨、热带雨林气候、更多
较大,决策型,气候系统,温带地区、内陆地区
较差,气象与气候,气候系统,中纬度大陆西岸、平原、温带海洋性气候、内陆地区、较小、较大、温带地区
辐射强度,气象与气候,气候系统,较强、更强
过境,气象与气候,气候系统,暖锋、冷锋
迎风,气象与气候,气候系统,降水丰富、寒冷干燥、更多
远离,气象与气候,气候系统,温带大陆性气候的冬冷夏热，年温差大、冬冷夏热，降水稀少、我国西北地区的干旱主要是因为远离海洋，降水稀少、降水集中在夏季
连续性,气象与气候,气候系统,连续性阴雨天气、暖锋、冷锋
适合,气象与气候,气候系统,甘蔗、水稻、较大、中纬度大陆西岸
适应,气象与气候,气候系统,夏季、油橄榄
重要,气象与气候,气候系统,南北纬30°-60°之间、全年炎热干燥、热带沙漠气候、冷锋
锋面,气象与气候,气候系统,连续性阴雨天气、对流雨、暖锋、冷锋
阔叶林,气象与气候,气候系统,旱地农业、温带落叶阔叶林、夏季、水稻、温带季风气候
阻挡,气象与气候,气候系统,更多、亚热带季风气候
陆地,决策型,气候系统,14:00、陆地、从陆地吹向海洋、季风气候、较小、温带大陆性气候的冬冷夏热，年温差大
降低,气象与气候,气候系统,从山麓到山顶，降水先增多后减少、温带落叶阔叶林、冷锋
降水,气象与气候,气候系统,对流雨、寒冷干燥、适合种植耐旱作物，且瓜果甜度高、温带海洋性气候、我国南方地区的降水主要受夏季风影响、冷锋、热带草原、热带雨林气候、夏季风强盛的年份、地中海气候、暴雨、更多、4-9月、降水集中在夏季、冬冷夏热，降水稀少、A山地、连续性阴雨天气、降雪、中纬度大陆西岸、锋面雨、温带海洋性气候全年温和湿润、冰原气候、热带沙漠气候、从山麓到山顶，降水先增多后减少、我国西北地区的干旱主要是因为远离海洋，降水稀少、温带季风气候、温带海洋性气候的形成主要受西风带和洋流影响、温带落叶阔叶林、西北内陆地区、暖锋、仙人掌、降水丰富、热带季风气候、全年寒冷，植被以苔原为主、较大
降水量,气象与气候,气候系统,旱地农业、降雪、南美洲东南部、温带海洋性气候、暴雨、西北内陆地区、我国南方地区的降水主要受夏季风影响、锋面雨、亚马孙平原、降水集中在夏季、热带雨林气候、热带沙漠气候、不结冰、热带季风气候、水稻、温带季风气候
降温,气象与气候,气候系统,从陆地吹向海洋、季风气候、冷锋、降水丰富、较小、温带大陆性气候的冬冷夏热，年温差大
降雨,气象与气候,气候系统,暖锋、冷锋
集中,气象与气候,气候系统,温带海洋性气候、4-9月、锋面雨、降水集中在夏季、热带季风气候、冬冷夏热，降水稀少、温带季风气候
静止,气象与气候,气候系统,连续性阴雨天气、冷锋
风向,气象与气候,气候系统,从陆地吹向海洋、冷锋
风带,气象与气候,气候系统,炎热干燥、南北纬30°附近、夏季、热带沙漠气候
高于,气象与气候,气候系统,不结冰、亚热带季风气候、陆地
高压,气象与气候,气候系统,我国北方地区冬季寒冷干燥主要受西北风影响、从陆地吹向海洋
高原,决策型,气候系统,从山麓到山顶，降水先增多后减少、温带落叶阔叶林
高度,气象与气候,气候系统,A山地、更高、更多、温带季风气候
高气压,气象与气候,气候系统,地中海气候、南美洲东南部、炎热干燥、热带沙漠气候、非洲撒哈拉沙漠、南北纬30°附近
高温,气象与气候,气候系统,亚热带季风气候、温带海洋性气候、热带草原、热带雨林气候、热带沙漠气候、某地区冬季出现极端寒潮，气温骤降、热带季风气候
12:00,决策型,题目选项,
14:00,决策型,题目选项,
14℃,决策型,题目选项,
16:00,决策型,题目选项,
26℃,决策型,题目选项,
4-9月,决策型,题目选项,
6-8月,决策型,题目选项,
7-8月,决策型,题目选项,
8℃,决策型,题目选项,
A山地,决策型,题目选项,
B山地,决策型,题目选项,
一样多,决策型,题目选项,
一样强,决策型,题目选项,
一样高,决策型,题目选项,
不确定,决策型,题目选项,
不结冰,决策型,题目选项,
不适合发展农业生产,决策型,题目选项,
与内陆地区一样大,决策型,题目选项,
东部沿海地区,决策型,题目选项,
两极地区,决策型,题目选项,
中纬度大陆东岸,决策型,题目选项,
中纬度大陆内部,决策型,题目选项,
中纬度大陆西岸,决策型,题目选项,
中部地区,决策型,题目选项,
亚寒带针叶林气候,决策型,题目选项,
亚洲东部,决策型,题目选项,
亚热带季风气候,决策型,题目选项,
亚马孙平原,决策型,题目选项,
从山麓到山顶，气温逐渐升高,决策型,题目选项,
从山麓到山顶，降水先增多后减少,决策型,题目选项,
从海洋吹向陆地,决策型,题目选项,
从陆地吹向海洋,决策型,题目选项,
从高纬度吹向低纬度,决策型,题目选项,
仙人掌,决策型,题目选项,
全年寒冷，植被以苔原为主,决策型,题目选项,
全年温和湿润,决策型,题目选项,
全年炎热干燥,决策型,题目选项,
全年酷寒，无植被生长,决策型,题目选项,
全年降水均匀,决策型,题目选项,
全年高温多雨,决策型,题目选项,
全球气温普遍下降,决策型,题目选项,
全球降水普遍减少,决策型,题目选项,
冬冷夏热，降水稀少,决策型,题目选项,
冬季,决策型,题目选项,
冰原气候,决策型,题目选项,
准静止锋,决策型,题目选项,
减少汽车尾气排放,决策型,题目选项,
刚果盆地,决策型,题目选项,
北极冰川面积缩小,决策型,题目选项,
北极圈附近,决策型,题目选项,
华北平原,决策型,题目选项,
南北纬0°-30°之间,决策型,题目选项,
南北纬30°-60°之间,决策型,题目选项,
南北纬30°附近,决策型,题目选项,
南北纬60°-90°之间,决策型,题目选项,
南北纬60°附近,决策型,题目选项,
南极大陆,决策型,题目选项,
南美洲东南部,决策型,题目选项,
南美洲亚马孙平原,决策型,题目选项,
地中海气候,决策型,题目选项,
地形雨,决策型,题目选项,
夏季,决策型,题目选项,
夏季炎热，冬季寒冷,决策型,题目选项,
夏季风势力稳定的年份,决策型,题目选项,
夏季风强盛的年份,决策型,题目选项,
夏季风较弱的年份,决策型,题目选项,
夏季高温多雨，冬季寒冷干燥,决策型,题目选项,
夏季高温多雨，冬季温和少雨,决策型,题目选项,
大豆,决策型,题目选项,
大风、降温、降雨,决策型,题目选项,
季风气候,决策型,题目选项,
寒冷干燥,决策型,题目选项,
寒带冰原气候,决策型,题目选项,
寒带地区,决策型,题目选项,
寒带气候,决策型,题目选项,
寒带苔原,决策型,题目选项,
小麦,决策型,题目选项,
山地地区,决策型,题目选项,
岛屿,决策型,题目选项,
我国北方地区冬季寒冷干燥与夏季风有关,决策型,题目选项,
我国北方地区冬季寒冷干燥主要受西北风影响,决策型,题目选项,
我国北方地区冬季降水较多,决策型,题目选项,
我国北方地区出现严重干旱,决策型,题目选项,
我国南方地区出现洪涝灾害,决策型,题目选项,
我国南方地区的降水主要受夏季风影响,决策型,题目选项,
我国南方地区的降水主要来自陆地,决策型,题目选项,
我国南方地区的降水集中在冬季,决策型,题目选项,
我国季风气候主要分布在西北内陆地区,决策型,题目选项,
我国季风气候的形成与气压带风带移动无关,决策型,题目选项,
我国季风气候的形成主要与海陆热力性质差异有关,决策型,题目选项,
我国西北地区的干旱与地形无关,决策型,题目选项,
我国西北地区的干旱主要是因为受副热带高气压带控制,决策型,题目选项,
我国西北地区的干旱主要是因为远离海洋，降水稀少,决策型,题目选项,
撒哈拉沙漠,决策型,题目选项,
断流,决策型,题目选项,
旱地农业,决策型,题目选项,
春季,决策型,题目选项,
暴雨、雷电天气,决策型,题目选项,
更低,决策型,题目选项,
更多,决策型,题目选项,
更少,决策型,题目选项,
更弱,决策型,题目选项,
更强,决策型,题目选项,
更高,决策型,题目选项,
有，主要分布在东南沿海地区,决策型,题目选项,
有，主要分布在西北内陆地区,决策型,题目选项,
杨树,决策型,题目选项,
极低,决策型,题目选项,
极端暴雨天气增多,决策型,题目选项,
某地区全年温和湿润,决策型,题目选项,
某地区冬季出现极端寒潮，气温骤降,决策型,题目选项,
某地区夏季正常降雨,决策型,题目选项,
植树造林,决策型,题目选项,
植被破坏,决策型,题目选项,
樟树,决策型,题目选项,
欧洲西部,决策型,题目选项,
气温升高,决策型,题目选项,
水田农业,决策型,题目选项,
水稻,决策型,题目选项,
没有,决策型,题目选项,
油橄榄,决策型,题目选项,
沿海山地,决策型,题目选项,
海南岛,决策型,题目选项,
海拔较低的沿海平原,决策型,题目选项,
海拔较高的沿海地区,决策型,题目选项,
温和多雨,决策型,题目选项,
温和湿润,决策型,题目选项,
温带地区,决策型,题目选项,
温带大陆性气候,决策型,题目选项,
温带大陆性气候的冬冷夏热，年温差大,决策型,题目选项,
温带大陆性气候的夏季气温高于温带季风气候,决策型,题目选项,
温带大陆性气候的气温年较差小,决策型,题目选项,
温带季风气候,决策型,题目选项,
温带海洋性气候,决策型,题目选项,
温带海洋性气候主要分布在大陆东岸,决策型,题目选项,
温带海洋性气候全年温和湿润,决策型,题目选项,
温带海洋性气候的形成与洋流无关,决策型,题目选项,
温带海洋性气候的形成主要受西风带和洋流影响,决策型,题目选项,
温带落叶阔叶林,决策型,题目选项,
澳大利亚中部,决策型,题目选项,
炎热多雨,决策型,题目选项,
炎热干燥,决策型,题目选项,
热带季风气候,决策型,题目选项,
热带沙漠地区,决策型,题目选项,
热带沙漠气候,决策型,题目选项,
热带沙漠气候全年炎热干燥,决策型,题目选项,
热带草原,决策型,题目选项,
热带草原气候,决策型,题目选项,
热带荒漠,决策型,题目选项,
热带雨林地区,决策型,题目选项,
热带雨林气候,决策型,题目选项,
燃烧煤炭、石油等化石燃料,决策型,题目选项,
玉米,决策型,题目选项,
甘蔗,决策型,题目选项,
甜菜,决策型,题目选项,
畜牧业,决策型,题目选项,
结冰,决策型,题目选项,
苔原气候,决策型,题目选项,
西北内陆地区,决策型,题目选项,
赤道附近,决策型,题目选项,
赤道附近的热带雨林地区,决策型,题目选项,
较小,决策型,题目选项,
较强,决策型,题目选项,
连续性阴雨天气,决策型,题目选项,
适合发展畜牧业，不适合种植业,决策型,题目选项,
适合种植水稻，产量高,决策型,题目选项,
适合种植水稻，全年可种植,决策型,题目选项,
适合种植耐旱作物，且瓜果甜度高,决策型,题目选项,
适合种植耐旱作物，冬季可灌溉种植,决策型,题目选项,
锋面雨,决策型,题目选项,
长江中下游平原,决策型,题目选项,
阿拉伯半岛,决策型,题目选项,
降水丰富,决策型,题目选项,
降水减少,决策型,题目选项,
降水均匀,决策型,题目选项,
降水稀少,决策型,题目选项,
降水集中在冬季,决策型,题目选项,
降水集中在夏季,决策型,题目选项,
降雪,决策型,题目选项,
青藏高原,决策型,题目选项,
非洲刚果盆地,决策型,题目选项,
非洲北部,决策型,题目选项,
非洲撒哈拉沙漠,决策型,题目选项,
高原山地气候垂直变化明显,决策型,题目选项,
高原山地气候的垂直变化与海拔无关,决策型,题目选项,
高温多雨,决策型,题目选项,
选项,锚点词,气候要素,温带海洋性气候全年温和湿润
定义,锚点词,气候要素,温带海洋性气候全年温和湿润
反映,锚点词,气候要素,温带海洋性气候全年温和湿润
状况,锚点词,气候要素,温带海洋性气候全年温和湿润
决定,锚点词,气候要素,温带海洋性气候全年温和湿润
平均,锚点词,气候要素,温带海洋性气候全年温和湿润
关联,锚点词,气候要素,温带季风气候
根本,锚点词,气候要素,温带季风气候
濒临,锚点词,气候要素,季风气候
温带气候,锚点词,气候要素,温带海洋性气候
低温,锚点词,气候要素,海南岛
凝结核,锚点词,气候要素,降水丰富
冷却,锚点词,气候要素,降水丰富
需要,锚点词,气候要素,降水丰富
必要条件,锚点词,气候要素,降水丰富
城市,锚点词,气候要素,14:00
最低值,锚点词,气候要素,14:00
情况,锚点词,气候要素,14:00
日落,锚点词,气候要素,14:00
最高值,锚点词,气候要素,14:00
日出,锚点词,气候要素,14:00
重大,锚点词,气候要素,我国南方地区出现洪涝灾害
产生,锚点词,气候要素,我国南方地区出现洪涝灾害
非洲,锚点词,气候要素,热带草原
草木,锚点词,气候要素,热带草原
西北,锚点词,气候要素,冬冷夏热，降水稀少
遇到,锚点词,气候要素,更多
山坡,锚点词,气候要素,更多
最强,锚点词,气候要素,青藏高原
海拔高度,锚点词,气候要素,青藏高原
来源,锚点词,气候要素,青藏高原
地球表面,锚点词,气候要素,青藏高原
农作物,锚点词,气候要素,水稻
最低,锚点词,气候要素,温带地区
月均,锚点词,气候要素,温带地区
距离,锚点词,气候要素,西北内陆地区
大风,锚点词,气候要素,冷锋
冷锋,锚点词,气候要素,冷锋
面临,锚点词,气候要素,全球降水普遍减少
问题,锚点词,气候要素,全球降水普遍减少
具体,锚点词,气候要素,热带雨林气候
温定,锚点词,气候要素,热带雨林气候
确定,锚点词,气候要素,热带雨林气候
方法,锚点词,气候要素,热带雨林气候
判断,锚点词,气候要素,热带雨林气候
气候带,锚点词,气候要素,热带雨林气候
东南风,锚点词,气候要素,从陆地吹向海洋
低压,锚点词,气候要素,从陆地吹向海洋
使该,锚点词,气候要素,中纬度大陆西岸
格陵兰岛,锚点词,气候要素,全年寒冷，植被以苔原为主
南极,锚点词,气候要素,全年寒冷，植被以苔原为主
描述,锚点词,气候要素,全年寒冷，植被以苔原为主
酷寒,锚点词,气候要素,全年寒冷，植被以苔原为主
阳坡,锚点词,气候要素,更高
阴坡,锚点词,气候要素,更高
北坡,锚点词,气候要素,更高
接受,锚点词,气候要素,更高
南坡,锚点词,气候要素,更高
生产方式,锚点词,气候要素,旱地农业
梅雨,锚点词,气候要素,连续性阴雨天气
长江中下游地区,锚点词,气候要素,连续性阴雨天气
递减,锚点词,气候要素,更强
高纬度,锚点词,气候要素,更强
低纬度,锚点词,气候要素,更强
呈现,锚点词,气候要素,更强
是从,锚点词,气候要素,更强
对应,锚点词,气候要素,温带季风气候
两极,锚点词,气候要素,南北纬30°附近
爬升,锚点词,气候要素,暖锋
后退,锚点词,气候要素,暖锋
暖空气,锚点词,气候要素,暖锋
是否,锚点词,气候要素,没有
相比,锚点词,气候要素,陆地
分旱雨,锚点词,气候要素,热带季风气候
亚洲,锚点词,气候要素,热带季风气候
坡度,锚点词,气候要素,A山地
较缓,锚点词,气候要素,A山地
淹没,锚点词,气候要素,海拔较低的沿海平原
热膨胀,锚点词,气候要素,海拔较低的沿海平原
过程,锚点词,气候要素,热带雨林地区
破碎,锚点词,气候要素,热带雨林地区
风化作用,决策型,气候要素,热带雨林地区
岩石,锚点词,气候要素,热带雨林地区
崩解,锚点词,气候要素,热带雨林地区
强烈,锚点词,气候要素,热带雨林地区
日较差,锚点词,气候要素,内陆地区
大洋,锚点词,气候要素,我国季风气候的形成主要与海陆热力性质差异有关
含量,锚点词,气候要素,降雪
硬叶林,锚点词,气候要素,油橄榄
蜡质,锚点词,气候要素,油橄榄
叶片,锚点词,气候要素,油橄榄
坚硬,锚点词,气候要素,油橄榄
表面,锚点词,气候要素,油橄榄
方向,锚点词,气候要素,更多
东西,锚点词,气候要素,更多
走向,锚点词,气候要素,更多
云量,锚点词,气候要素,较强
直接,锚点词,气候要素,较强
阴天,锚点词,气候要素,较强
到达,锚点词,气候要素,较强
云层,锚点词,气候要素,较强
辐射能,锚点词,气候要素,较强
反射,锚点词,气候要素,较强
西伯利亚,锚点词,气候要素,我国北方地区冬季寒冷干燥主要受西北风影响
内陆,锚点词,气候要素,我国北方地区冬季寒冷干燥主要受西北风影响
蒙古,锚点词,气候要素,我国北方地区冬季寒冷干燥主要受西北风影响
降水强度,锚点词,气候要素,暴雨
大雨,锚点词,气候要素,暴雨
中雨,锚点词,气候要素,暴雨
小时,锚点词,气候要素,暴雨
小雨,锚点词,气候要素,暴雨
强度,锚点词,气候要素,暴雨
山腰,锚点词,气候要素,温带落叶阔叶林
发生变化,锚点词,气候要素,温带落叶阔叶林
辐射,锚点词,气候要素,燃烧煤炭，石油等化石燃料
甲烷,锚点词,气候要素,燃烧煤炭，石油等化石燃料
吸收,锚点词,气候要素,燃烧煤炭，石油等化石燃料
不利于,锚点词,气候要素,较大
温暖,锚点词,气候要素,较大
居住,锚点词,气候要素,较大
人口密度,锚点词,气候要素,较大
中下游,锚点词,气候要素,不结冰
河流,锚点词,气候要素,不结冰
长江,锚点词,气候要素,不结冰
北美洲,锚点词,气候要素,欧洲西部
欧洲,锚点词,气候要素,欧洲西部
南美洲,锚点词,气候要素,欧洲西部
无法,锚点词,气候要素,仙人掌
需求,锚点词,气候要素,仙人掌
满足,锚点词,气候要素,仙人掌
称为,锚点词,气候要素,更多
范围,锚点词,气候要素,更多
米处,锚点词,气候要素,更多
直射,锚点词,气候要素,更高
角小,锚点词,气候要素,更高
多样性,锚点词,气候要素,亚马孙平原
茂密,锚点词,气候要素,亚马孙平原
树叶茂盛,锚点词,气候要素,夏季
凋零,锚点词,气候要素,夏季
树叶,锚点词,气候要素,夏季
养分,锚点词,气候要素,夏季
消耗,锚点词,气候要素,夏季
地衣,锚点词,气候要素,北极圈附近
苔藓,锚点词,气候要素,北极圈附近
适应性,锚点词,气候要素,北极圈附近
环境,锚点词,气候要素,北极圈附近
最低气温,锚点词,气候要素,内陆地区
极端,锚点词,气候要素,某地区冬季出现极端寒潮，气温骤降
寒潮,锚点词,气候要素,某地区冬季出现极端寒潮，气温骤降
造成,锚点词,气候要素,某地区冬季出现极端寒潮，气温骤降
事件,锚点词,气候要素,某地区冬季出现极端寒潮，气温骤降
重大损失,锚点词,气候要素,某地区冬季出现极端寒潮，气温骤降
调节作用,锚点词,气候要素,温带大陆性气候的冬冷夏热，年温差大
发生,锚点词,气候要素,对流雨
台风,锚点词,气候要素,对流雨
雷阵雨,锚点词,气候要素,对流雨
对流,锚点词,气候要素,对流雨
对流雨,锚点词,气候要素,对流雨
风雨,锚点词,气候要素,对流雨
漂流,锚点词,气候要素,温带海洋性气候的形成主要受西风带和洋流影响
北大西洋,锚点词,气候要素,温带海洋性气候的形成主要受西风带和洋流影响
光照,锚点词,气候要素,甘蔗
经济作物,锚点词,气候要素,甘蔗
充沛,锚点词,气候要素,甘蔗
东北,锚点词,气候要素,全年炎热干燥
年份,锚点词,气候要素,夏季风强盛的年份
来自,锚点词,气候要素,夏季风强盛的年份
强盛,锚点词,气候要素,夏季风强盛的年份
较弱,锚点词,气候要素,夏季风强盛的年份
洪涝,锚点词,气候要素,夏季风强盛的年份
普遍,锚点词,气候要素,平原
起伏,锚点词,气候要素,平原
高原地区,锚点词,气候要素,平原
生态平衡,锚点词,气候要素,气温升高
面积,锚点词,气候要素,气温升高
缩小,锚点词,气候要素,气温升高
淡水,锚点词,气候要素,气温升高
资源,锚点词,气候要素,气温升高
后者,锚点词,气候要素,亚热带季风气候
前者,锚点词,气候要素,亚热带季风气候
洋流,锚点词,气候要素,降水丰富
增温,锚点词,气候要素,降水丰富
增湿,锚点词,气候要素,降水丰富
寒流,锚点词,气候要素,降水丰富
减湿,锚点词,气候要素,降水丰富
三圈环流,备选项,题目选项,
三角洲,决策型,题目选项,
上升 — 晴朗,备选项,题目选项,
上升 — 阴雨,决策型,题目选项,
上升气流强、凝结核多,决策型,题目选项,
下沉 — 阴雨,备选项,题目选项,
下渗量增大,备选项,题目选项,
不受影响,备选项,题目选项,
不变,备选项,题目选项,
与风向无关,备选项,题目选项,
中性,备选项,题目选项,
人地协调与可持续发展,决策型,题目选项,
使地表趋于平坦,决策型,题目选项,
使地表高低起伏,决策型,题目选项,
侵蚀为主,备选项,题目选项,
侵蚀作用,备选项,题目选项,
先破坏后治理,备选项,题目选项,
全年位置基本不变,备选项,题目选项,
全球气候变暖的抑制,备选项,题目选项,
全球气候趋于稳定,备选项,题目选项,
全球热量和水汽分布,决策型,题目选项,
全球降水均匀增加,备选项,题目选项,
具有层理构造、常含化石,决策型,题目选项,
冬汛,备选项,题目选项,
冰川作用,决策型,题目选项,
冲积扇,决策型,题目选项,
凸岸,备选项,题目选项,
凸岸堆积区,备选项,题目选项,
凹岸,决策型,题目选项,
分选性,决策型,题目选项,
北海海域,备选项,题目选项,
北海道附近海域,备选项,题目选项,
反射作用,备选项,题目选项,
反射作用强,决策型,题目选项,
变质作用,决策型,题目选项,
只形成山地,备选项,题目选项,
只形成平原,备选项,题目选项,
台风雨,备选项,题目选项,
同时感受,备选项,题目选项,
向斜,备选项,题目选项,
吸收作用,备选项,题目选项,
吸收作用强,备选项,题目选项,
喀斯特作用,决策型,题目选项,
喀斯特地貌,备选项,题目选项,
固结性,备选项,题目选项,
固结成岩,备选项,题目选项,
土地沙化,备选项,题目选项,
土壤,备选项,题目选项,
土壤有机质,决策型,题目选项,
土壤盐碱化,备选项,题目选项,
土层厚度,备选项,题目选项,
地下径流增大,备选项,题目选项,
地下水位上升、土壤沼泽化,备选项,题目选项,
地下水补给,决策型,题目选项,
地势平坦,备选项,题目选项,
地壳物质循环,备选项,题目选项,
地壳运动活跃,决策型,题目选项,
地形起伏差异,备选项,题目选项,
地方性分异,备选项,题目选项,
地球之肺,决策型,题目选项,
地球之肾,决策型,题目选项,
地球心脏,备选项,题目选项,
地表形态塑造,备选项,题目选项,
地表径流增大,决策型,题目选项,
地转偏向力最大,备选项,题目选项,
地震、火山喷发,备选项,题目选项,
地面沉降、海水入侵,决策型,题目选项,
地面辐射加热,备选项,题目选项,
垂直分异,备选项,题目选项,
垂直地域分异,决策型,题目选项,
城市热岛环流,决策型,题目选项,
堆积为主,决策型,题目选项,
堆积作用,决策型,题目选项,
增温减湿,备选项,题目选项,
增温增湿,决策型,题目选项,
增长越快,决策型,题目选项,
增长越慢,备选项,题目选项,
复杂性,备选项,题目选项,
夏季北移、冬季南移,决策型,题目选项,
夏季南移、冬季北移,备选项,题目选项,
夏汛,备选项,题目选项,
多气孔构造,备选项,题目选项,
大,备选项,题目选项,
大于 7,备选项,题目选项,
大气保温作用,决策型,题目选项,
大气削弱作用,备选项,题目选项,
大气削弱作用增强,备选项,题目选项,
大气循环,备选项,题目选项,
大浪，无影响,备选项,题目选项,
大渔场,决策型,题目选项,
大风降温,备选项,题目选项,
天气持续阴雨,备选项,题目选项,
天气突然转晴,备选项,题目选项,
天然水库,备选项,题目选项,
太阳辐射作用,备选项,题目选项,
太阳辐射增强,备选项,题目选项,
季节性积雪融水,备选项,题目选项,
季风环流,备选项,题目选项,
完全没有,备选项,题目选项,
对流旺盛,备选项,题目选项,
小,决策型,题目选项,
小于 5.6,决策型,题目选项,
层理性,备选项,题目选项,
山坡与山谷热力差异,决策型,题目选项,
山岭,决策型,题目选项,
山岭或高地,决策型,题目选项,
山脉、高原,决策型,题目选项,
山谷,备选项,题目选项,
山谷风环流,备选项,题目选项,
山风,决策型,题目选项,
岩浆活动,决策型,题目选项,
岩石圈物质循环,决策型,题目选项,
岩石坚硬稳定,备选项,题目选项,
岩石硬度,备选项,题目选项,
差异性,备选项,题目选项,
干旱沙漠区,备选项,题目选项,
干湿度分异,备选项,题目选项,
干湿度地带分异,决策型,题目选项,
平原、盆地,备选项,题目选项,
强酸性,备选项,题目选项,
快速流动的河流,备选项,题目选项,
恶性循环,决策型,题目选项,
持续阴雨,备选项,题目选项,
搬运为主,备选项,题目选项,
搬运作用,决策型,题目选项,
散射作用,决策型,题目选项,
散射作用弱,备选项,题目选项,
整体性,决策型,题目选项,
断层,备选项,题目选项,
无变化,备选项,题目选项,
无地转偏向力,决策型,题目选项,
无岩浆活动,备选项,题目选项,
无限开发自然资源,备选项,题目选项,
春汛,决策型,题目选项,
晴天，有利航行,备选项,题目选项,
晴朗天气,备选项,题目选项,
晴朗干燥,决策型,题目选项,
暴雨天气,备选项,题目选项,
更快,决策型,题目选项,
更慢,备选项,题目选项,
有机质含量,决策型,题目选项,
极地地区、冬季,备选项,题目选项,
极端天气增多,决策型,题目选项,
横波,备选项,题目选项,
气压带风带移动,备选项,题目选项,
气温上升、气压下降,决策型,题目选项,
气温下降、气压升高,决策型,题目选项,
气温低、水汽足,备选项,题目选项,
气温年变化的调节,备选项,题目选项,
气温日变化的调节,决策型,题目选项,
氟氯烃,决策型,题目选项,
氮气,备选项,题目选项,
水土流失,决策型,题目选项,
水循环,备选项,题目选项,
水汽尘埃极少,备选项,题目选项,
沉积作用,备选项,题目选项,
沙漠地区、夜间,备选项,题目选项,
河口淤积消失,备选项,题目选项,
河流断流,备选项,题目选项,
河漫滩平原,备选项,题目选项,
活跃,决策型,题目选项,
流水,备选项,题目选项,
流水作用,备选项,题目选项,
海上内循环,备选项,题目选项,
海水倒灌、水位暴涨,决策型,题目选项,
海洋深处,备选项,题目选项,
海陆热力差异,备选项,题目选项,
海陆热力性质差异,决策型,题目选项,
海陆间循环,决策型,题目选项,
海陆风环流,备选项,题目选项,
海雾，不利航行,决策型,题目选项,
温室效应增强,决策型,题目选项,
温暖湿润,决策型,题目选项,
湿润石灰岩山区,决策型,题目选项,
烂根、生长不良,决策型,题目选项,
热力环流,决策型,题目选项,
热带沙漠,决策型,题目选项,
热量主要来自地面,决策型,题目选项,
热量主要来自太阳直接加热,备选项,题目选项,
狂风暴雨,备选项,题目选项,
独立性,备选项,题目选项,
生长旺盛,备选项,题目选项,
由粗变细,决策型,题目选项,
由细变粗,备选项,题目选项,
盆地,备选项,题目选项,
相同,备选项,题目选项,
矿物质,备选项,题目选项,
碱性,决策型,题目选项,
秘鲁附近海域,决策型,题目选项,
积累多,决策型,题目选项,
积累少,备选项,题目选项,
稳定,备选项,题目选项,
等于 7,备选项,题目选项,
纬度分异,备选项,题目选项,
纬度地带分异,决策型,题目选项,
纵波,决策型,题目选项,
耐旱性增强,备选项,题目选项,
背斜,决策型,题目选项,
臭氧吸收紫外线增温,决策型,题目选项,
良性循环,备选项,题目选项,
荒漠景观,备选项,题目选项,
裂谷、海洋,决策型,题目选项,
谷地或低地,备选项,题目选项,
谷风,决策型,题目选项,
质地坚硬、晶体粗大,备选项,题目选项,
赤道地区、夏季午后,决策型,题目选项,
越低,决策型,题目选项,
越大,决策型,题目选项,
越好,决策型,题目选项,
越小,备选项,题目选项,
越差,备选项,题目选项,
越高,备选项,题目选项,
轻,决策型,题目选项,
逐渐后退,备选项,题目选项,
酸性,决策型,题目选项,
重,备选项,题目选项,
阴雨天气,决策型,题目选项,
陆地内循环,备选项,题目选项,
降水多,备选项,题目选项,
降水少,决策型,题目选项,
降水相同,备选项,题目选项,
降温减湿,决策型,题目选项,
降温增湿,备选项,题目选项,
雨水补给,备选项,题目选项,
静止或流动缓慢的水域,决策型,题目选项,
颗粒均匀不变,备选项,题目选项,
风力,决策型,题目选项,
风力作用,决策型,题目选项,
风向向西偏,备选项,题目选项,
风的去向,备选项,题目选项,
风的来向,决策型,题目选项,
风速大、对流弱,备选项,题目选项,
高大山脉,备选项,题目选项,
高寒冻土区,备选项,题目选项,
